Diagonal	9000	9000	0.005	70.79260
CSC	9000	9000	0.01	14.82999
Diagonal	9000	9000	0.01	71.31429
CSC	9000	9000	0.02	15.20426
Diagonal	9000	9000	0.02	73.99324
CSC	9000	9000	0.005	14.80287
Diagonal	9000	9000	0.005	72.66901
CSC	9000	9000	0.01	14.86093
Diagonal	9000	9000	0.01	72.02721
CSC	9000	9000	0.02	15.10516
Diagonal	9000	9000	0.02	72.22169
CSC	9000	9000	0.005	14.73747
Diagonal	9000	9000	0.005	74.25959
CSC	9000	9000	0.01	14.82771
Diagonal	9000	9000	0.01	71.49298
CSC	9000	9000	0.02	15.07885
Diagonal	9000	9000	0.02	72.19329
CSC	9000	9000	0.005	14.76729
Diagonal	9000	9000	0.005	72.14320
CSC	9000	9000	0.01	14.87815
Diagonal	9000	9000	0.01	71.63602
CSC	9000	9000	0.02	15.14477
Diagonal	9000	9000	0.02	71.47287
CSC	9000	9000	0.005	14.73216
Diagonal	9000	9000	0.005	72.40232
CSC	9000	9000	0.01	15.08585
Diagonal	9000	9000	0.01	71.33955
CSC	9000	9000	0.02	15.12953
Diagonal	9000	9000	0.02	71.60701
CSC	9000	9000	0.005	15.04520
Diagonal	9000	9000	0.005	70.56706
CSC	9000	9000	0.01	14.93889
Diagonal	9000	9000	0.01	71.25624
CSC	9000	9000	0.02	15.13483
Diagonal	9000	9000	0.02	71.70391
CSC	11000	11000	0.005	22.75213
Diagonal	11000	11000	0.005	118.88628
CSC	11000	11000	0.01	22.94742
Diagonal	11000	11000	0.01	118.60232
CSC	11000	11000	0.02	23.34314
Diagonal	11000	11000	0.02	122.58436
CSC	11000	11000	0.005	23.28478
Diagonal	11000	11000	0.005	117.97887
CSC	11000	11000	0.01	22.89739
Diagonal	11000	11000	0.01	117.98747
CSC	11000	11000	0.02	23.50105
Diagonal	11000	11000	0.02	117.64687
CSC	11000	11000	0.005	22.71183
Diagonal	11000	11000	0.005	116.82452
CSC	11000	11000	0.01	22.90131
Diagonal	11000	11000	0.01	117.91896
CSC	11000	11000	0.02	23.31703
Diagonal	11000	11000	0.02	117.71125
CSC	11000	11000	0.005	22.61353
Diagonal	11000	11000	0.005	120.38968
CSC	11000	11000	0.01	22.85409
Diagonal	11000	11000	0.01	118.27432
CSC	11000	11000	0.02	23.22405
Diagonal	11000	11000	0.02	119.56574
CSC	11000	11000	0.005	23.26684
Diagonal	11000	11000	0.005	119.33033
CSC	11000	11000	0.01	22.90745
Diagonal	11000	11000	0.01	119.36944
CSC	11000	11000	0.02	23.30101
Diagonal	11000	11000	0.02	122.04314
CSC	11000	11000	0.005	23.20920
Diagonal	11000	11000	0.005	117.50902
CSC	11000	11000	0.01	23.37250
Diagonal	11000	11000	0.01	119.91624
CSC	11000	11000	0.02	23.99193
Diagonal	11000	11000	0.02	122.04180
CSC	11000	11000	0.005	22.70915
Diagonal	11000	11000	0.005	117.83863
CSC	11000	11000	0.01	22.82552
Diagonal	11000	11000	0.01	118.29293
CSC	11000	11000	0.02	23.75235
Diagonal	11000	11000	0.02	117.95549
CSC	11000	11000	0.005	22.85442
Diagonal	11000	11000	0.005	118.45861
CSC	11000	11000	0.01	23.05512
Diagonal	11000	11000	0.01	118.82960
CSC	11000	11000	0.02	23.18957
Diagonal	11000	11000	0.02	117.66162
CSC	11000	11000	0.005	23.20148
Diagonal	11000	11000	0.005	118.27609
CSC	11000	11000	0.01	22.87843
Diagonal	11000	11000	0.01	118.28650
CSC	11000	11000	0.02	26.14505
Diagonal	11000	11000	0.02	121.17575
CSC	11000	11000	0.005	22.96694
Diagonal	11000	11000	0.005	119.52446
CSC	11000	11000	0.01	23.01327
Diagonal	11000	11000	0.01	121.45493
CSC	11000	11000	0.02	23.26946
Diagonal	11000	11000	0.02	117.97677
CSC	13000	13000	0.005	32.97893
Diagonal	13000	13000	0.005	172.97796
CSC	13000	13000	0.01	33.62473
Diagonal	13000	13000	0.01	172.32750
CSC	13000	13000	0.02	33.47995
Diagonal	13000	13000	0.02	172.90413
CSC	13000	13000	0.005	32.69645
Diagonal	13000	13000	0.005	170.70794
CSC	13000	13000	0.01	33.03075
Diagonal	13000	13000	0.01	172.94390
CSC	13000	13000	0.02	33.41672
Diagonal	13000	13000	0.02	177.80728
CSC	13000	13000	0.005	33.14591
Diagonal	13000	13000	0.005	171.64057
CSC	13000	13000	0.01	32.94910
Diagonal	13000	13000	0.01	173.37072
CSC	13000	13000	0.02	33.90489
Diagonal	13000	13000	0.02	172.37311
CSC	13000	13000	0.005	32.86682
Diagonal	13000	13000	0.005	176.05162
CSC	13000	13000	0.01	33.22943
Diagonal	13000	13000	0.01	172.22723
CSC	13000	13000	0.02	33.56269
Diagonal	13000	13000	0.02	173.14901
CSC	13000	13000	0.005	32.78359
Diagonal	13000	13000	0.005	175.27271
CSC	13000	13000	0.01	33.09252
Diagonal	13000	13000	0.01	174.36638
CSC	13000	13000	0.02	33.58713
Diagonal	13000	13000	0.02	174.95407
CSC	13000	13000	0.005	32.85892
Diagonal	13000	13000	0.005	171.47677
CSC	13000	13000	0.01	33.02904
Diagonal	13000	13000	0.01	174.15127
CSC	13000	13000	0.02	33.52299
Diagonal	13000	13000	0.02	172.68232
CSC	13000	13000	0.005	32.75027
Diagonal	13000	13000	0.005	171.91220
CSC	13000	13000	0.01	33.12252
Diagonal	13000	13000	0.01	171.95837
CSC	13000	13000	0.02	33.64911
Diagonal	13000	13000	0.02	172.03903
CSC	13000	13000	0.005	32.74331
Diagonal	13000	13000	0.005	173.75793
CSC	13000	13000	0.01	33.23188
Diagonal	13000	13000	0.01	172.88232
CSC	13000	13000	0.02	33.49890
Diagonal	13000	13000	0.02	174.64625
CSC	13000	13000	0.005	32.78187
Diagonal	13000	13000	0.005	172.28075
CSC	13000	13000	0.01	33.11371
Diagonal	13000	13000	0.01	173.72315
CSC	13000	13000	0.02	33.48294
Diagonal	13000	13000	0.02	173.80043
CSC	13000	13000	0.005	32.94314
Diagonal	13000	13000	0.005	170.84280
CSC	13000	13000	0.01	33.22699
Diagonal	13000	13000	0.01	172.21979
CSC	13000	13000	0.02	33.59872
Diagonal	13000	13000	0.02	171.99383
CSC	15000	15000	0.005	44.27163
Diagonal	15000	15000	0.005	242.04083
CSC	15000	15000	0.01	44.57000
Diagonal	15000	15000	0.01	235.27388
CSC	15000	15000	0.02	45.22942
Diagonal	15000	15000	0.02	235.46289
CSC	15000	15000	0.005	44.29045
Diagonal	15000	15000	0.005	232.99907
CSC	15000	15000	0.01	44.81956
Diagonal	15000	15000	0.01	295.80925
CSC	15000	15000	0.02	45.44711
Diagonal	15000	15000	0.02	236.25409
CSC	15000	15000	0.005	44.74227
Diagonal	15000	15000	0.005	234.16265
CSC	15000	15000	0.01	45.07648
Diagonal	15000	15000	0.01	234.29763
CSC	15000	15000	0.02	45.42835
Diagonal	15000	15000	0.02	235.62103
CSC	15000	15000	0.005	44.46535
Diagonal	15000	15000	0.005	235.83480
CSC	15000	15000	0.01	44.69720
Diagonal	15000	15000	0.01	235.94259
CSC	15000	15000	0.02	45.25981
Diagonal	15000	15000	0.02	279.47787
CSC	15000	15000	0.005	44.89369
Diagonal	15000	15000	0.005	234.38375
CSC	15000	15000	0.01	44.70888
Diagonal	15000	15000	0.01	236.70338
CSC	15000	15000	0.02	45.27726
Diagonal	15000	15000	0.02	234.24905
CSC	15000	15000	0.005	44.34995
Diagonal	15000	15000	0.005	233.27000
CSC	15000	15000	0.01	44.83290
Diagonal	15000	15000	0.01	234.08059
CSC	15000	15000	0.02	45.61087
Diagonal	15000	15000	0.02	232.63632
CSC	15000	15000	0.005	44.41487
Diagonal	15000	15000	0.005	232.90736
CSC	15000	15000	0.01	44.54577
Diagonal	15000	15000	0.01	236.74180
CSC	15000	15000	0.02	45.35976
Diagonal	15000	15000	0.02	234.06961
CSC	15000	15000	0.005	44.13646
Diagonal	15000	15000	0.005	239.75476
CSC	15000	15000	0.01	44.56932
Diagonal	15000	15000	0.01	336.33176
CSC	15000	15000	0.02	45.40516
Diagonal	15000	15000	0.02	234.76213
CSC	15000	15000	0.005	44.14466
Diagonal	15000	15000	0.005	235.15875
CSC	15000	15000	0.01	44.81202
Diagonal	15000	15000	0.01	236.50984
CSC	15000	15000	0.02	45.63834
Diagonal	15000	15000	0.02	239.41943
CSC	15000	15000	0.005	44.40052
Diagonal	15000	15000	0.005	234.67347
CSC	15000	15000	0.01	44.60693
Diagonal	15000	15000	0.01	235.20278
CSC	15000	15000	0.02	45.50006
Diagonal	15000	15000	0.02	234.32355
CSC	17000	17000	0.005	57.93885
CSC	17000	17000	0.01	58.70423
CSC	17000	17000	0.02	59.34868
CSC	17000	17000	0.005	57.63304
CSC	17000	17000	0.01	58.34365
CSC	17000	17000	0.02	59.44306
CSC	17000	17000	0.005	57.87068
CSC	17000	17000	0.01	58.60537
CSC	17000	17000	0.02	59.43777
CSC	17000	17000	0.005	58.10335
CSC	17000	17000	0.01	59.00200
CSC	17000	17000	0.02	59.75022
CSC	17000	17000	0.005	58.72316
CSC	17000	17000	0.01	58.56363
CSC	17000	17000	0.02	59.83934
CSC	17000	17000	0.005	58.66694
CSC	17000	17000	0.01	58.54757
CSC	17000	17000	0.02	59.88871
CSC	17000	17000	0.005	58.31156
CSC	17000	17000	0.01	58.53888
CSC	17000	17000	0.02	59.62407
CSC	17000	17000	0.005	58.18726
CSC	17000	17000	0.01	58.57187
CSC	17000	17000	0.02	59.35414
CSC	17000	17000	0.005	58.29484
CSC	17000	17000	0.01	58.67738
CSC	17000	17000	0.02	60.02879
CSC	17000	17000	0.005	57.99492
CSC	17000	17000	0.01	58.57578
CSC	17000	17000	0.02	59.57728
CSC	19000	19000	0.005	73.96300
CSC	19000	19000	0.01	75.07907
CSC	19000	19000	0.02	75.95906
CSC	19000	19000	0.005	74.42761
CSC	19000	19000	0.01	74.82325
CSC	19000	19000	0.02	76.02871
CSC	19000	19000	0.005	73.91474
CSC	19000	19000	0.01	74.58033
CSC	19000	19000	0.02	75.50368
CSC	19000	19000	0.005	74.08626
CSC	19000	19000	0.01	74.37872
CSC	19000	19000	0.02	75.92438
CSC	19000	19000	0.005	73.83061
CSC	19000	19000	0.01	74.68228
CSC	19000	19000	0.02	76.11132
CSC	19000	19000	0.005	74.13892
CSC	19000	19000	0.01	74.66465
CSC	19000	19000	0.02	75.51442
CSC	19000	19000	0.005	74.38595
CSC	19000	19000	0.01	74.73181
CSC	19000	19000	0.02	76.21350
CSC	19000	19000	0.005	74.93867
CSC	19000	19000	0.01	74.46309
CSC	19000	19000	0.02	75.71921
CSC	19000	19000	0.005	73.85165
CSC	19000	19000	0.01	74.97280
CSC	19000	19000	0.02	76.06757
CSC	19000	19000	0.005	74.17046
CSC	19000	19000	0.01	80.76004
CSC	19000	19000	0.02	75.65332
CSC	21000	21000	0.005	92.65134
CSC	21000	21000	0.01	94.06025
CSC	21000	21000	0.02	94.30069
CSC	21000	21000	0.005	92.26939
CSC	21000	21000	0.01	94.16578
CSC	21000	21000	0.02	94.76534
CSC	21000	21000	0.005	92.18666
CSC	21000	21000	0.01	92.72162
CSC	21000	21000	0.02	94.42738
CSC	21000	21000	0.005	92.62804
CSC	21000	21000	0.01	93.02604
CSC	21000	21000	0.02	94.65208
CSC	21000	21000	0.005	93.84711
CSC	21000	21000	0.01	93.29733
CSC	21000	21000	0.02	94.08576
CSC	21000	21000	0.005	100.49915
CSC	21000	21000	0.01	93.37429
CSC	21000	21000	0.02	94.26079
CSC	21000	21000	0.005	92.73114
CSC	21000	21000	0.01	92.81441
CSC	21000	21000	0.02	94.16102
CSC	21000	21000	0.005	93.59334
CSC	21000	21000	0.01	93.11164
CSC	21000	21000	0.02	94.55051
CSC	21000	21000	0.005	92.13040
CSC	21000	21000	0.01	92.72049
CSC	21000	21000	0.02	94.53667
CSC	21000	21000	0.005	92.19870
CSC	21000	21000	0.01	93.16443
CSC	21000	21000	0.02	94.89850
CSC	23000	23000	0.005	113.52105
CSC	23000	23000	0.01	114.96589
CSC	23000	23000	0.02	125.07619
CSC	23000	23000	0.005	113.53308
CSC	23000	23000	0.01	114.41778
CSC	23000	23000	0.02	115.54562
CSC	23000	23000	0.005	112.71352
CSC	23000	23000	0.01	114.61365
CSC	23000	23000	0.02	115.57311
CSC	23000	23000	0.005	113.11294
CSC	23000	23000	0.01	113.92312
CSC	23000	23000	0.02	115.57684
CSC	23000	23000	0.005	112.85339
CSC	23000	23000	0.01	115.33619
CSC	23000	23000	0.02	116.18714
CSC	23000	23000	0.005	113.59031
CSC	23000	23000	0.01	114.54698
CSC	23000	23000	0.02	115.77481
CSC	23000	23000	0.005	112.70658
CSC	23000	23000	0.01	114.82128
CSC	23000	23000	0.02	116.50692
CSC	23000	23000	0.005	107.06015
CSC	23000	23000	0.01	107.45427
CSC	23000	23000	0.02	109.70206
CSC	23000	23000	0.005	106.89584
CSC	23000	23000	0.01	107.42588
CSC	23000	23000	0.02	108.30703
CSC	23000	23000	0.005	106.87205
CSC	23000	23000	0.01	107.14804
CSC	23000	23000	0.02	109.37647
